City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
383,Sayan,PE,2021-10-18 00:28:48,-11.1361,-77.1933,70.23,66,100,1.52
384,Zhucheng,CN,2021-10-18 00:28:49,35.9947,119.3975,48.18,61,0,7.52
385,Mahebourg,MU,2021-10-18 00:28:49,-20.4081,57.7,73.26,78,40,14.97
386,Aubenas,FR,2021-10-18 00:28:49,44.6201,4.3899,53.47,71,97,3.18
387,Vao,NC,2021-10-18 00:28:50,-22.6667,167.4833,73.36,89,63,12.24
388,Sistranda,NO,2021-10-18 00:28:50,63.7256,8.834,43.9,59,41,17.72
389,Olavarria,AR,2021-10-18 00:28:50,-36.8927,-60.3225,50.97,80,52,10.65
390,Rabat,MA,2021-10-18 00:26:06,33.9911,-6.8401,66.04,100,71,0.0
391,Bambous Virieux,MU,2021-10-18 00:27:27,-20.3428,57.7575,73.22,78,40,14.97
392,Zhezkazgan,KZ,2021-10-18 00:28:51,47.8043,67.7144,42.37,44,8,9.31
393,Salamiyah,SY,2021-10-18 00:28:52,35.0113,37.0532,63.99,79,9,12.77
394,Jinji,CN,2021-10-18 00:28:52,23.2281,110.8261,60.1,80,86,3.76
395,Santa Lucia,ES,2021-10-18 00:28:52,27.9117,-15.5407,69.76,39,0,12.66
396,Borger,NL,2021-10-18 00:28:53,52.9233,6.7931,53.8,82,92,8.5
397,Maarianhamina,AX,2021-10-18 00:28:53,60.0973,19.9348,44.46,61,75,11.5
398,Zadar,HR,2021-10-18 00:28:54,44.1197,15.2422,54.64,93,0,3.44
399,Zunyi,CN,2021-10-18 00:28:54,27.6867,106.9072,49.87,83,99,2.51
400,Petropavlovsk-Kamchatskiy,RU,2021-10-18 00:28:55,53.0452,158.6483,36.19,100,90,13.42
401,Hay River,CA,2021-10-18 00:28:55,60.8156,-115.7999,35.58,64,20,6.91
402,Krasnozerskoye,RU,2021-10-18 00:28:55,53.9828,79.2374,36.54,79,53,7.2
403,Paarl,ZA,2021-10-18 00:28:56,-33.7338,18.9752,53.02,84,0,6.67
404,Shingu,JP,2021-10-18 00:28:56,33.7333,135.9833,61.79,65,60,3.6
405,Glamoc,BA,2021-10-18 00:28:57,44.0458,16.8486,41.27,85,4,1.97
406,Khaniotis,GR,2021-10-18 00:28:57,39.9991,23.58,61.41,79,88,1.3
407,Amga,RU,2021-10-18 00:28:57,60.8953,131.9608,15.39,84,98,4.65
408,Marawi,PH,2021-10-18 00:28:58,7.9986,124.2928,73.65,83,80,0.67
409,Lata,PT,2021-10-18 00:28:58,40.1629,-8.3327,67.05,96,99,1.36
410,Vaasa,FI,2021-10-18 00:28:59,63.096,21.6158,41.95,75,75,12.66
411,Andes,CO,2021-10-18 00:28:59,5.6561,-75.8788,68.68,98,99,2.1
412,Yei,SS,2021-10-18 00:28:59,4.095,30.6779,66.29,96,50,1.43
413,Tabas,IR,2021-10-18 00:29:00,33.5959,56.9244,66.58,19,0,3.76
414,Ndioum,SN,2021-10-18 00:29:00,16.5129,-14.6471,87.69,24,74,8.41
415,Sola,VU,2021-10-18 00:29:01,-13.8833,167.55,88.47,74,75,5.75
416,Lluta,PE,2021-10-18 00:29:01,-16.0147,-72.0142,48.47,58,71,2.64
417,Ordu,TR,2021-10-18 00:29:02,40.9086,37.6845,46.9,94,70,3.13
418,Jutai,BR,2021-10-18 00:29:03,-5.1833,-68.9,73.49,98,99,2.89
419,Makakilo City,US,2021-10-18 00:29:03,21.3469,-158.0858,86.32,51,1,12.66
420,Vadgaon,IN,2021-10-18 00:29:03,20.9402,74.8712,76.64,82,97,5.77
421,Oyama,JP,2021-10-18 00:29:04,36.3,139.8,58.89,49,22,4.76
422,Baykit,RU,2021-10-18 00:29:04,61.67,96.37,31.78,96,97,2.53
423,Capuluan,PH,2021-10-18 00:29:05,13.8147,122.5181,80.82,85,38,5.06
424,Bud,US,2021-10-18 00:29:05,39.447,-86.1758,57.22,75,59,6.53
425,Huicungo,PE,2021-10-18 00:29:05,-7.2833,-76.8,77.18,69,76,1.43
426,Svarstad,NO,2021-10-18 00:29:06,59.399,9.9698,37.99,80,77,3.06
427,Aykhal,RU,2021-10-18 00:29:06,66.0,111.5,31.42,97,100,22.21
428,Mackenzie,CA,2021-10-18 00:29:07,55.2999,-123.1698,37.62,75,1,8.05
429,Itabira,BR,2021-10-18 00:25:13,-19.6192,-43.2269,67.17,94,94,0.58
430,Vila Velha,BR,2021-10-18 00:28:53,-20.3297,-40.2925,73.35,83,75,6.91
431,Escanaba,US,2021-10-18 00:29:07,45.7453,-87.0646,55.83,50,1,0.0
432,Barra Do Garcas,BR,2021-10-18 00:24:59,-15.89,-52.2567,77.61,76,47,5.5
433,Roros,NO,2021-10-18 00:29:08,62.5747,11.3842,30.04,86,75,6.91
434,Santa Marta,CO,2021-10-18 00:29:09,11.2408,-74.199,77.34,82,94,1.23
435,Jackson,US,2021-10-18 00:29:09,42.4165,-122.8345,54.91,80,90,8.05
436,Kisesa,TZ,2021-10-18 00:29:10,-3.0833,34.15,72.28,66,81,7.65
437,Druzhba,UA,2021-10-18 00:29:10,52.0428,33.9453,44.42,62,100,8.39
438,Terrace,CA,2021-10-18 00:29:10,54.5163,-128.6035,48.42,61,20,5.75
439,Gabu,GW,2021-10-18 00:29:11,12.2833,-14.2167,73.45,89,98,6.22
440,Cortez,US,2021-10-18 00:29:11,37.3489,-108.5859,67.51,32,1,5.75
441,Pisco,PE,2021-10-18 00:27:23,-13.7,-76.2167,62.02,82,34,17.27
442,Alice Springs,AU,2021-10-18 00:26:17,-23.7,133.8833,89.15,31,0,16.11
443,Natal,BR,2021-10-18 00:28:47,-5.795,-35.2094,79.02,83,20,8.05
444,Katsina,NG,2021-10-18 00:29:12,12.9894,7.6006,77.94,67,69,4.65
445,Aginskoye,RU,2021-10-18 00:29:12,51.1,114.53,24.46,70,4,5.14
446,Ribnitz-Damgarten,DE,2021-10-18 00:29:13,54.25,12.4667,52.11,68,100,8.72
447,Hobara,JP,2021-10-18 00:29:13,37.8167,140.55,54.36,67,8,0.63
448,Awjilah,LY,2021-10-18 00:29:14,29.1081,21.2869,68.68,42,0,7.87
449,Flin Flon,CA,2021-10-18 00:29:14,54.7682,-101.865,50.16,59,28,6.02
450,Atambua,ID,2021-10-18 00:29:15,-9.1061,124.8925,82.47,66,87,0.72
451,Pochutla,MX,2021-10-18 00:29:15,15.7432,-96.4661,76.05,84,86,2.8
452,Mahajanga,MG,2021-10-18 00:29:16,-15.7167,46.3167,71.62,73,20,2.3
453,Balagansk,RU,2021-10-18 00:29:16,54.0103,103.0544,27.12,84,42,3.06
454,Balkhash,KZ,2021-10-18 00:29:16,46.844,74.9804,36.21,69,0,13.42
455,Taltal,CL,2021-10-18 00:29:17,-25.4,-70.4833,60.96,70,20,5.39
456,Kailua,US,2021-10-18 00:25:54,21.4022,-157.7394,87.78,68,75,13.8
457,Puro,PH,2021-10-18 00:29:17,12.4841,123.3827,82.22,80,41,9.24
458,Hami,CN,2021-10-18 00:29:18,42.8,93.45,49.73,26,0,8.48
459,Alta Gracia,AR,2021-10-18 00:29:18,-31.6529,-64.4283,67.89,28,33,1.19
460,Ossora,RU,2021-10-18 00:27:10,59.2353,163.0719,33.12,98,100,37.98
461,Malanje,AO,2021-10-18 00:29:19,-9.5402,16.341,65.48,77,66,4.43
462,Anadyr,RU,2021-10-18 00:29:19,64.75,177.4833,27.1,86,40,17.0
463,Cayenne,GF,2021-10-18 00:29:19,4.9333,-52.3333,82.09,84,81,1.01
464,Kawai,JP,2021-10-18 00:29:20,34.2333,135.85,54.37,65,29,3.53
465,Sarkand,KZ,2021-10-18 00:29:20,45.41,79.9186,44.58,28,0,4.7
466,Kigali,RW,2021-10-18 00:29:21,-1.95,30.0588,67.48,77,40,3.44
467,Kingman,US,2021-10-18 00:25:55,35.1894,-114.053,79.3,12,1,11.99
468,Cap Malheureux,MU,2021-10-18 00:29:21,-19.9842,57.6142,73.47,77,19,7.0
469,Isla Vista,US,2021-10-18 00:29:22,34.4133,-119.861,72.68,67,1,12.66
470,Avanigadda,IN,2021-10-18 00:29:22,16.0215,80.9181,80.74,87,100,2.39
471,Coihaique,CL,2021-10-18 00:26:01,-45.5752,-72.0662,49.95,62,75,2.3
472,Tuatapere,NZ,2021-10-18 00:27:15,-46.1333,167.6833,52.68,72,95,7.92
473,Mareeba,AU,2021-10-18 00:29:23,-17.0,145.4333,91.33,66,56,4.25
474,Novooleksiyivka,UA,2021-10-18 00:29:23,46.2269,34.6428,52.83,64,80,10.76
475,Kushiro,JP,2021-10-18 00:29:23,42.975,144.3747,47.35,57,20,3.44
476,Ghaziabad,IN,2021-10-18 00:29:24,28.6667,77.4333,69.94,93,100,9.53
477,Montana,BG,2021-10-18 00:29:24,43.4125,23.225,53.56,91,31,1.21
478,Caluquembe,AO,2021-10-18 00:29:25,-13.7833,14.6833,57.49,89,28,3.76
479,Hasaki,JP,2021-10-18 00:29:25,35.7333,140.8333,59.4,58,89,19.48
480,Baia De Arama,RO,2021-10-18 00:29:25,45.0,22.8067,47.44,95,84,2.04
481,Yerbogachen,RU,2021-10-18 00:29:26,61.2767,108.0108,28.72,88,100,10.56
482,Manzhouli,CN,2021-10-18 00:29:26,49.6,117.4333,25.92,69,5,5.01
483,La Rioja,ES,2021-10-18 00:26:02,42.25,-2.5,48.49,84,72,4.45
484,Coquimbo,CL,2021-10-18 00:27:50,-29.9533,-71.3436,55.13,87,0,8.05
485,Bukama,CD,2021-10-18 00:29:27,-9.2,25.85,70.56,88,73,2.06
486,Nyurba,RU,2021-10-18 00:28:26,63.2842,118.3319,22.86,93,100,11.05
487,Matara,LK,2021-10-18 00:29:28,5.9485,80.5353,78.44,88,72,14.29
488,San Nicolas,PH,2021-10-18 00:29:28,18.1725,120.5953,82.31,74,20,5.75
489,Husavik,IS,2021-10-18 00:27:55,66.0449,-17.3389,33.71,93,100,20.49
490,Bilibino,RU,2021-10-18 00:29:28,68.0546,166.4372,-2.7,96,82,2.8
491,Ternate,ID,2021-10-18 00:29:29,0.8,127.4,83.79,74,54,3.56
492,Raahe,FI,2021-10-18 00:29:29,64.6833,24.4833,39.29,85,100,24.58
493,Wells,GB,2021-10-18 00:29:30,51.2079,-2.649,54.28,92,78,6.33
494,Lasa,IT,2021-10-18 00:29:30,46.6166,10.7002,45.48,53,62,3.51
495,George Town,MY,2021-10-18 00:27:42,5.4112,100.3354,80.53,89,40,2.3
496,Yaounde,CM,2021-10-18 00:29:31,3.8667,11.5167,71.13,100,75,1.14
497,Homer,US,2021-10-18 00:28:17,59.6425,-151.5483,42.69,87,90,24.0
498,Ayan,RU,2021-10-18 00:29:31,56.45,138.1667,24.3,48,36,17.65
499,Ridgecrest,US,2021-10-18 00:29:32,35.6225,-117.6709,76.86,13,1,18.99
500,Kohlu,PK,2021-10-18 00:29:32,29.8962,69.252,63.36,22,0,3.24
501,Wairoa,NZ,2021-10-18 00:29:32,-39.0333,177.3667,71.55,54,81,5.01
502,Walvis Bay,NA,2021-10-18 00:29:33,-22.9575,14.5053,54.55,82,38,14.97
503,Sechura,PE,2021-10-18 00:29:33,-5.5569,-80.8222,67.69,77,33,17.43
504,Tual,ID,2021-10-18 00:29:34,-5.6667,132.75,83.57,71,95,5.86
505,Pangnirtung,CA,2021-10-18 00:29:34,66.1451,-65.7125,29.88,53,65,6.4
506,Denpasar,ID,2021-10-18 00:29:34,-8.65,115.2167,83.86,74,20,2.3
507,Vryburg,ZA,2021-10-18 00:29:35,-26.9566,24.7284,48.45,25,22,9.1
508,Hanzhong,CN,2021-10-18 00:29:35,33.0728,107.0303,50.54,87,100,1.57
509,Kambove,CD,2021-10-18 00:29:35,-10.8764,26.5969,66.13,64,32,2.08
510,Hammerfest,NO,2021-10-18 00:25:22,70.6634,23.6821,34.25,86,75,16.11
511,Talnakh,RU,2021-10-18 00:29:36,69.4865,88.3972,34.11,100,100,8.52
512,Mecca,SA,2021-10-18 00:29:36,21.4267,39.8261,85.21,28,3,5.03
513,Banikoara,BJ,2021-10-18 00:29:37,11.2985,2.4386,77.45,75,99,3.96
514,Port Hardy,CA,2021-10-18 00:29:37,50.6996,-127.4199,50.18,66,40,9.22
515,Buncrana,IE,2021-10-18 00:29:38,55.1333,-7.45,53.15,96,100,4.81
516,Bowen,AU,2021-10-18 00:29:38,-20.0167,148.2333,88.02,69,0,10.0
517,Margate,GB,2021-10-18 00:29:38,51.3813,1.3862,57.31,81,8,1.01
518,Nasice,HR,2021-10-18 00:29:39,45.4886,18.0878,45.18,87,2,0.36
519,Carupano,VE,2021-10-18 00:29:39,10.6678,-63.2585,79.23,88,87,7.49
520,Abapo,BO,2021-10-18 00:29:40,-18.8333,-63.4667,66.96,54,97,2.46
521,Taunggyi,MM,2021-10-18 00:29:40,20.7833,97.0333,59.49,91,100,1.83
522,Shizuishan,CN,2021-10-18 00:29:40,39.2333,106.7694,48.18,40,99,8.75
523,Nha Trang,VN,2021-10-18 00:29:41,12.25,109.1833,78.8,91,100,5.06
524,Almeirim,BR,2021-10-18 00:29:41,-1.5233,-52.5817,81.21,68,99,8.95
525,Willowmore,ZA,2021-10-18 00:29:41,-33.2926,23.4895,39.43,79,23,1.39
526,Finca Blanco,PA,2021-10-18 00:29:42,8.3833,-82.8667,81.84,90,82,2.86
527,Shimoda,JP,2021-10-18 00:29:42,34.6667,138.95,61.16,63,65,21.18
528,Mana,GF,2021-10-18 00:29:43,5.6592,-53.7767,79.25,89,63,8.72
529,Tianmen,CN,2021-10-18 00:29:43,30.6516,113.1603,51.73,79,98,5.06
530,Komsomolskiy,UZ,2021-10-18 00:29:43,40.4272,71.7189,50.72,62,100,6.91
531,Bereda,ES,2021-10-18 00:29:44,43.2686,-7.5406,67.01,79,100,2.82
532,Namatanai,PG,2021-10-18 00:29:44,-3.6667,152.4333,86.16,61,44,7.63
533,Pacific Grove,US,2021-10-18 00:25:33,36.6177,-121.9166,63.61,83,75,4.0
534,Olafsvik,IS,2021-10-18 00:29:45,64.8945,-23.7142,36.84,88,100,21.85
535,Los Andes,CL,2021-10-18 00:29:45,-32.8337,-70.5983,63.88,32,0,1.36
536,Luganville,VU,2021-10-18 00:29:46,-15.5333,167.1667,81.82,78,93,6.89
537,Yima,CN,2021-10-18 00:29:46,34.7381,111.8839,47.73,64,19,4.05
538,Lakhipur,IN,2021-10-18 00:29:47,26.0299,90.3041,75.76,92,100,1.32
539,Mango,US,2021-10-18 00:29:47,27.9797,-82.3065,78.66,68,1,0.0
540,Tshikapa,CD,2021-10-18 00:29:47,-6.4167,20.8,72.64,94,100,2.21
541,Batagay,RU,2021-10-18 00:29:48,67.6333,134.6333,2.77,92,94,2.77
542,Beloha,MG,2021-10-18 00:29:48,-25.1667,45.05,69.46,90,0,3.83
543,Guozhen,CN,2021-10-18 00:29:49,34.3659,107.359,52.18,80,100,1.99
544,Ghanzi,BW,2021-10-18 00:29:49,-21.5667,21.7833,61.86,8,14,15.88
545,Calvinia,ZA,2021-10-18 00:29:49,-31.4707,19.776,44.55,63,0,5.75
546,Nemuro,JP,2021-10-18 00:29:50,43.3236,145.575,46.83,62,3,8.25
547,Pointe Michel,DM,2021-10-18 00:29:50,15.25,-61.3833,82.99,73,53,3.06
548,Beyla,GN,2021-10-18 00:29:51,8.6833,-8.6333,69.53,85,14,1.03
549,Bairiki,KI,2021-10-18 00:29:51,1.3292,172.9752,87.8,66,40,9.22
550,Shache,CN,2021-10-18 00:29:51,38.4167,77.2406,51.19,18,95,1.61
551,Half Moon Bay,US,2021-10-18 00:27:49,37.4636,-122.4286,66.63,74,90,3.0
552,Mendi,PG,2021-10-18 00:29:52,-6.1761,143.6513,61.39,92,100,2.3
553,Hvolsvollur,IS,2021-10-18 00:29:52,63.7533,-20.2243,38.8,74,100,15.3
554,Mosbach,DE,2021-10-18 00:29:53,49.3539,9.1428,50.47,93,100,1.12
555,Kolondieba,ML,2021-10-18 00:29:53,11.0882,-6.8926,78.67,64,81,5.26
556,Durban,ZA,2021-10-18 00:29:39,-29.8579,31.0292,56.32,96,100,3.0
557,Male,MV,2021-10-18 00:29:54,4.1748,73.5089,78.75,89,90,18.41
558,Florianopolis,BR,2021-10-18 00:29:54,-27.6146,-48.5012,63.43,94,75,3.44
559,Quatre Cocos,MU,2021-10-18 00:29:55,-20.2078,57.7625,73.09,70,40,15.52
560,Yulara,AU,2021-10-18 00:29:55,-25.2406,130.9889,89.44,13,13,8.05
561,Straumen,NO,2021-10-18 00:29:55,63.8709,11.2999,37.62,69,31,10.49
562,Dera Bugti,PK,2021-10-18 00:29:56,29.0307,69.151,73.89,16,0,3.6
563,Kerema,PG,2021-10-18 00:29:56,-7.9631,145.7785,84.15,69,100,2.3
564,Axams,AT,2021-10-18 00:29:57,47.2081,11.2869,37.04,85,68,3.44
565,Beidao,CN,2021-10-18 00:29:57,34.5686,105.8933,46.83,87,96,0.13
566,Palmer,US,2021-10-18 00:29:57,42.1584,-72.3287,53.62,70,75,11.5
567,Hauterive,FR,2021-10-18 00:29:58,46.0901,3.4459,47.16,79,67,3.33
568,Santo Domingo,DO,2021-10-18 00:27:29,18.5001,-69.9886,84.04,80,81,1.01
569,La Ligua,CL,2021-10-18 00:29:59,-32.4524,-71.2311,60.58,72,0,1.61
570,Mackay,AU,2021-10-18 00:28:09,-21.15,149.2,91.69,51,10,19.57
571,Chukhloma,RU,2021-10-18 00:29:59,58.7525,42.6825,38.14,89,86,8.84
572,Castelnau-Le-Lez,FR,2021-10-18 00:30:00,43.6333,3.9,53.62,93,68,4.61
573,Wadowice,PL,2021-10-18 00:30:00,49.8834,19.4929,45.79,81,100,4.7
574,Carutapera,BR,2021-10-18 00:30:00,-1.195,-46.02,79.11,81,16,6.67
575,Comodoro Rivadavia,AR,2021-10-18 00:30:01,-45.8667,-67.5,49.86,53,0,3.44
576,Ayagoz,KZ,2021-10-18 00:30:02,47.9714,80.4392,34.93,67,0,9.48
577,Retz,AT,2021-10-18 00:30:03,48.7494,15.9624,48.65,90,100,1.39
